"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"639",NA,1040,NA,1219,"CIP 763735","","",-3.9647,-79.3475,2159,"albornozii","albornozii","tuberous","germplasm",24,"SŠrkinen","",""
"640",NA,1041,NA,1220,"CIP 761164","","",-4,-79.2167,2159,"albornozii","albornozii","tuberous","germplasm",24,"SŠrkinen","",""
"641",NA,1044,NA,1223,"94346","","",-3.4,-79.1,3100,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"642",NA,1045,NA,1224,"95057","","",-3.983333,-79.15,2750,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"643",NA,1046,NA,1225,"92360","","",-4.366667,-79.11667,2560,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"644",NA,1047,NA,1226,"94174","","",-4,-79.28,2350,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"645",NA,1048,NA,1227,"94345","","",-3.983333,-79.28333,0,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"646",NA,1049,NA,1228,"94694","","",-4,-79.22,2700,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"647",NA,1050,NA,1229,"94173","","",-4,-79.27,2630,"albornozii","albornozii","tuberous","wild",NA,"SŠrkinen","",""
"648",NA,1051,NA,1230,"PI 498206","","",-4,-79.216667,NA,"albornozii","albornozii","tuberous","germplasm",24,"SŠrkinen","",""
