"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"324",NA,1520,NA,2086,"CIP 763015","","",-19.9,-64.5333,2863,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"325",NA,1521,NA,2087,"CIP 763016","","",-20.1,-64.4167,2497,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"326",NA,1622,NA,2188,"CIP 760268","","",-19.3747,-65.9442,3900,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"327",NA,1626,NA,2192,"CIP 760511","","",-19.45,-65.8,3705,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"328",NA,1627,NA,2193,"CIP 760298","","",-21.3167,-65.7667,3160,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"329",NA,1630,NA,2196,"CIP 763042","","",-20.8333,-65.6833,2648,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"330",NA,1632,NA,2198,"CIP 763086","","",-19.1667,-64.9167,3252,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"331",NA,1633,NA,2199,"CIP 761357","","",-16.7081,-64.6617,2760,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"332",NA,1970,NA,2536,"473051","","",-23.196984,-65.685554,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"333",NA,1971,NA,2537,"473058","","",-22.966928,-65.388222,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"334",NA,1976,NA,2542,"498286","","",-20.583333,-65.166672,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"335",NA,1991,NA,2557,"PI 258906","","",-19.766667,-65.466667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"336",NA,1992,NA,2558,"PI 258909","","",-18.382778,-66.966944,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"337",NA,1993,NA,2559,"PI 265882","","",-19.033333,-65.283333,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"338",NA,2008,NA,2574,"PI 442670","","",-23.616667,-65.533333,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"339",NA,2010,NA,2576,"PI 442672","","",-23.566667,-65.266667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"340",NA,2020,NA,2586,"PI 458392","","",-19.916667,-65.666667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"341",NA,2021,NA,2587,"PI 472875","","",-23.25,-65.216667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"342",NA,2022,NA,2588,"PI 472918","","",-23.2,-65.316944,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"343",NA,2041,NA,2607,"PI 473024","","",-23.583333,-65.366667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"344",NA,2054,NA,2620,"PI 473042","","",-23.2,-65.45,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"345",NA,2116,NA,2682,"PI 545881","","",-19.55,-64.65,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"346",NA,2125,NA,2691,"PI 545914","","",-19.183333,-65.166667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"347",NA,2128,NA,2694,"PI 545918","","",-19.483333,-65.633333,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"348",NA,2129,NA,2695,"PI 545919","","",-19.516667,-65.533333,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"349",NA,2155,NA,2721,"PI 558064","","",-23.966667,-65.633333,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"350",NA,2157,NA,2723,"PI 558068","","",-23.5,-65.45,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"351",NA,2169,NA,2735,"PI 558076","","",-23.166667,-65.1,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"352",NA,2182,NA,2748,"PI 597697","","",-19.583333,-65.4,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
"353",NA,2188,NA,2754,"PI 597746","","",-20.366667,-65.116667,NA,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
