"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"3135",15499,10983,NA,NA,NA,"Knapp, S","0.0.2004",-33.638864,-78.871583,226,"fernandezianum","fernandezianum","rhizomatous",NA,NA,"Potato","CHL","Chile"
"3136",96788,10984,NA,NA,NA,NA,"0.0.0",-33.64955,-78.84313,0,"fernandezianum","fernandezianum","rhizomatous",NA,NA,"Potato","CHL","Chile"
