"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"1502",NA,5343,NA,6135,"CIP 764232","","",-27.4333,-66.95,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","",""
"1503",NA,5344,NA,6136,"CIP 764233","","",-27.7833,-66.7667,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","",""
"1504",NA,5345,NA,6137,"CIP 764234","","",-27.3503,-66.3722,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","",""
"1505",NA,5346,NA,6138,"80976","","",-27.9166,-66.0666,2500,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1506",NA,5347,NA,6139,"79732","","",-35,-68.8333,710,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1507",NA,5348,NA,6140,"78803","","",-28.1666,-67.3833,1800,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1508",NA,5349,NA,6141,"86911","","",-27.82,-67.17,1200,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1509",NA,5351,NA,6143,"86865","","",-29.4166,-67.8333,1600,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1510",NA,5352,NA,6144,"78829","","",-27.55,-66.5166,1000,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1511",NA,5353,NA,6145,"84755","","",-28.15,-65.4833,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1512",NA,5354,NA,6146,"81335","","",-30.07,-68.52,2100,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1513",NA,5355,NA,6147,"79733","","",-35.5166,-68.0833,720,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1514",NA,5356,NA,6148,"79815","","",-32.85,-69.0166,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1515",NA,5357,NA,6149,"83114","","",-33.1833,-68.4666,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1516",NA,5358,NA,6150,"86015","","",-29.5166,-67.75,1300,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1517",NA,5359,NA,6151,"83732","","",-25.08,-66.14,2500,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1518",NA,5360,NA,6152,"79084","","",-30.9166,-69.0833,2000,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1519",NA,5361,NA,6153,"79767","","",-28.85,-67.35,1600,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1520",NA,5362,NA,6154,"88153","","",-34.8,-69.9833,660,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1521",NA,5363,NA,6155,"79784","","",-32.85,-68.8167,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1522",NA,5364,NA,6156,"79823","","",-33.8833,-69.05,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1523",NA,5365,NA,6157,"83346","","",-32.1666,-68.4666,2050,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1524",NA,5366,NA,6158,"84985","","",-27.4666,-66.0333,1520,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1525",NA,5367,NA,6159,"83705","","",-27.48063,-67.15577,3000,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1526",NA,5368,NA,6160,"79351","","",-34.6666,-68.3833,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1527",NA,5369,NA,6161,"165008","","",-31.11789,-69.6611,1950,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1528",NA,5370,NA,6162,"79688","","",-25.7666,-65.9833,1148,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1529",NA,5371,NA,6163,"78940","","",-29.3166,-67.6833,1880,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1530",NA,5372,NA,6164,"83664","","",-28.6166,-67.8166,2600,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1531",NA,5374,NA,6166,"80989","","",-28.7,-69.1333,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1532",NA,5375,NA,6167,"86909","","",-27.9,-67.48,1620,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1533",NA,5377,NA,6169,"85905","","",-30.28333,-69.71667,2800,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1534",NA,5378,NA,6170,"78806","","",-27.62,-66.17,1580,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1535",NA,5379,NA,6171,"81151","","",-28.9833,-67.6,1650,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1536",NA,5380,NA,6172,"83999","","",-31.4166,-67.9833,2600,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1537",NA,5381,NA,6173,"83955","","",-35.47637,-69.586,0,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1538",NA,5382,NA,6174,"86668","","",-29.15,-67.39,1800,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1539",NA,5384,NA,6176,"86869","","",-29.42,-68,1300,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1540",NA,5385,NA,6177,"78721","","",-29.2833,-66.8833,1000,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1541",NA,5386,NA,6178,"84495","","",-28.88,-66.4,640,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
"1542",NA,5387,NA,6179,"85701","","",-25.9166,-66.4,1132,"kurtzianum","kurtzianum","tuberous","wild",NA,"SŠrkinen","",""
