"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"1902",NA,6825,NA,7837,"CIP 762780","","",32.0969,-111.7869,2320,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1903",NA,6826,NA,7838,"CIP 762781","","",31.5244,-110.8442,2700,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1904",NA,6827,NA,7839,"CIP 763782","","",23.5333,-110.0167,1875,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1905",NA,6829,NA,7841,"CIP 762782","","",32.9333,-109.8869,962,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1906",NA,6830,NA,7842,"CIP 762760","","",31.8783,-109.7492,2120,"stoloniferum","stoloniferum","tuberous","germplasm",NA,"SŠrkinen","",""
"1907",NA,6833,NA,7845,"CIP 762773","","",33.8306,-108.625,2500,"stoloniferum","stoloniferum","tuberous","germplasm",NA,"SŠrkinen","",""
"1908",NA,6834,NA,7846,"CIP 762771","","",33.9183,-108.4033,2100,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1909",NA,6837,NA,7849,"CIP 761920","","",29.1939,-108.1461,2300,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1910",NA,6840,NA,7852,"CIP 761925","","",28.3333,-107.85,1983,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1911",NA,6841,NA,7853,"CIP 763854","","",28.2333,-107.45,NA,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1912",NA,6842,NA,7854,"CIP 761926","","",28.2,-107.35,2218,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1913",NA,6843,NA,7855,"CIP 761017","","",30.8333,-107.3167,1235,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1914",NA,6844,NA,7856,"CIP 761924","","",27.85,-107.0333,2198,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1915",NA,6845,NA,7857,"CIP 763853","","",25.4333,-107,NA,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1916",NA,6846,NA,7858,"CIP 761922","","",31.7,-106.6833,1238,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1917",NA,6848,NA,7860,"CIP 763103","","",28.2167,-106.5667,1680,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1918",NA,6849,NA,7861,"CIP 763864","","",34.4217,-106.1078,NA,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1919",NA,6850,NA,7862,"CIP 762764","","",32.6147,-105.7389,2620,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1920",NA,6857,NA,7869,"CIP 762775","","",33.7464,-105.4564,2400,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1921",NA,6858,NA,7870,"CIP 766104","","",26.26666667,-105.45,NA,"stoloniferum","stoloniferum","tuberous","germplasm",NA,"SŠrkinen","",""
"1922",NA,6859,NA,7871,"CIP 763337","","",21.9833,-103.225,2550,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1923",NA,6860,NA,7872,"CIP 766103","","",23.5,-103.1666667,2350,"stoloniferum","stoloniferum","tuberous","germplasm",NA,"SŠrkinen","",""
"1924",NA,6861,NA,7873,"CIP 766115","","",23.08333333,-103.1666667,NA,"stoloniferum","stoloniferum","tuberous","germplasm",NA,"SŠrkinen","",""
"1925",NA,6862,NA,7874,"CIP 763336","","",19.1972,-101.887,2840,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1926",NA,6863,NA,7875,"CIP 760738","","",19.7,-101.1167,1995,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
"1927",NA,6864,NA,7876,"CIP 761904","","",20.6,-100.3833,1831,"stoloniferum","stoloniferum","tuberous","germplasm",48,"SŠrkinen","",""
