"","V1","V2"
"101",-1.51463960003885,5.56397214220928
"102",-0.821266868010776,4.87100218467769
"103",-0.498400221837054,4.58616727616157
"104",-0.404297695072334,4.41094328117749
"105",-0.248889185376287,4.33266909386635
"106",-0.0957131936633839,4.00420536204338
"107",0.0500231744816624,3.87906828339187
"108",0.354468461912253,3.45056168124953
"109",0.710608628468418,3.43888148453335
"110",1.29921043752855,3.27787710864952
"111",1.32910988112998,3.26294245858786
"112",1.49155956716566,3.32392263721093
"113",1.56780059459543,3.45993286417589
"114",2.17430629346858,3.95583819671997
"115",2.08669630301472,3.80004540677949
"116",2.4274042550314,3.75786892077509
"117",2.15657006603174,4.10091594566098
"118",2.22283288972829,4.1211634626602
"119",1.19551149145534,3.18645852853512
"120",1.05275498829819,2.73666338134311
"121",1.07531143102721,2.66929949246116
"122",0.949572385698688,3.11851320450129
"123",1.34498171706587,2.64163181683758
"124",1.23018758348228,2.60350501020697
"125",1.19186335653652,2.59310225603313
"126",1.10347283083085,2.50558363086313
"127",1.10226691957391,2.48831317794032
"128",1.0652406302843,2.49873496145904
"129",1.38464454993153,2.63108343208865
"130",1.33999794763229,2.61536085497209
"131",1.23277492470639,2.60105632340522
"132",1.11519645074822,2.45403575095848
"133",1.08445258893275,2.43690041652483
"134",1.0391166872903,2.44911089059332
"135",1.00803640107185,2.47203265776182
"136",1.41854377374541,2.76528708970901
"137",1.56547821192652,3.10456903352358
"138",3.3776571253706,4.30674797879334
"139",3.58498423931424,4.40011096936939
"140",3.55301442632323,4.31584935355328
"141",4.2008477133496,4.86618875715793
"142",3.34658467478481,4.12183180042855
"143",3.87453706688336,4.72457485904133
"144",3.09615784010025,3.67959068036581
"145",1.28363926880019,2.99854252881547
"146",2.0864946266128,2.82188372416631
"147",0.717880719327274,3.42214949766532
"148",0.984792819058584,3.06988904622549
"149",1.09895459763398,3.01004713149433
"150",0.977408873720269,3.06887206626188
"151",1.17768479763615,3.05229700231991
"152",1.46926074111269,3.26534151042319
"153",1.55474132172168,3.31613410392268
"154",1.76842195243538,3.55910318541007
"155",3.34645329817965,4.75414861420298
"156",1.10673419969053,3.08426797613008
"157",0.918246604898165,3.09391917276533
"158",0.768770921074219,3.16722511782208
"159",0.259828653013079,3.334135381622
"160",0.0226336039222335,3.4062024248232
"161",0.315588048349868,3.00717887997538
"162",0.335235144902764,2.97621369066831
"163",0.517391774820947,3.06554135067788
"164",0.284236039210406,2.55717548745456
"165",0.807365094152671,2.32382798705835
"166",0.867001338612665,2.21710940884635
"167",0.85782254652314,2.26574857266553
"168",0.847833165645057,2.2039692816577
"169",0.857616744736618,2.1196990828764
"170",0.815984793246596,3.59454768040704
"171",1.06695334158956,3.46215928702202
"172",1.2018648241845,3.14923426554084
"173",1.36177248020366,2.80929824514999
"174",1.74064411473357,2.66425480038488
"175",1.14651696844442,3.11309906586147
"176",0.788864198996748,2.4833170375156
"177",-0.328226959587611,4.69035516227128
"178",1.38485267977634,3.51095310699312
"179",1.38729356780175,3.50345888938479
"180",1.43215195277931,3.48557507969816
"181",1.5465015239619,3.27024905227562
"182",-0.0533940525151957,3.21239862973267
"183",-0.0709302846275159,2.91014379408016
"184",0.221119738852616,3.07861506218464
"185",0.367376724820973,3.09123098632118
"186",-0.209423077344604,4.64261078369872
"187",0.0822307690591582,4.47649683621773
"188",0.525680792097021,4.14568019931651
"189",0.596567652820745,4.08535754625826
"190",1.0243060214286,3.57807630962191
"191",1.0887456753046,3.55049936236662
"192",0.745102581813368,4.01511912135622
"193",0.876831407972876,3.93510767519193
"194",1.20538215855671,3.68716885859978
"195",0.319194156701732,4.17459842018272
"196",0.796284085393391,3.24100506095132
"197",0.951873031630851,2.94740380671922
"198",-1.01290541312993,5.06089489842895
"199",0.0618136043992059,3.66338440910859
