sorted_violaceimarmoratum_SRR7716318_merged.tsv
4527.consensus	3.759815242494226
4603.consensus	2.0526315789473686
4691.consensus	2.9611111111111112
4724.consensus	2.8917748917748916
4757.consensus	5.832512315270936
4796.consensus	2.5
4802.consensus	3.282608695652174
4806.consensus	4.352657004830918
4815.consensus	2.454901960784314
4889.consensus	2.7985611510791366
4890.consensus	2.6476683937823835
4893.consensus	3.220735785953177
4904.consensus	1.9205955334987592
4932.consensus	4.306990881458966
4936.consensus	2.400690846286701
4942.consensus	2.8131487889273354
4950.consensus	2.206642066420664
4976.consensus	1.268348623853211
4989.consensus	3.0632911392405062
5018.consensus	2.243961352657005
5032.consensus	2.005859375
5034.consensus	5.538983050847458
5038.consensus	4.100286532951289
5064.consensus	2.7474747474747474
5090.consensus	3.396449704142012
5104.consensus	5.215827338129497
5111.consensus	2.0253411306042883
5116.consensus	2.392523364485981
5123.consensus	5.141176470588236
5131.consensus	1.8544303797468353
5138.consensus	2.7861635220125787
5168.consensus	3.2127659574468086
5177.consensus	2.8867313915857604
5188.consensus	2.8085808580858087
5200.consensus	6.078740157480315
5206.consensus	8.735632183908047
5220.consensus	2.7540983606557377
5257.consensus	4.03921568627451
5260.consensus	0.6012658227848101
5271.consensus	3.0673575129533677
5296.consensus	3.3729281767955803
5299.consensus	1.8980169971671388
5304.consensus	2.790243902439024
5318.consensus	3.5757575757575757
5326.consensus	1.1903719912472648
5328.consensus	2.096345514950166
5335.consensus	3.645232815964523
5339.consensus	2.054867256637168
5343.consensus	3.871794871794872
5347.consensus	2.636986301369863
5348.consensus	1.44
5353.consensus	1.9650092081031307
5354.consensus	2.0197628458498023
5355.consensus	2.7542857142857144
5357.consensus	3.8805970149253732
5366.consensus	2.164705882352941
5404.consensus	3.583720930232558
5421.consensus	2.5799086757990866
5422.consensus	6.357466063348416
5427.consensus	2.4134275618374557
5428.consensus	3.3228070175438598
5430.consensus	2.4263565891472867
5454.consensus	3.0451612903225804
5460.consensus	1.8106796116504855
5463.consensus	3.0362694300518136
5464.consensus	2.616045845272206
5469.consensus	5.200892857142857
5477.consensus	3.1594202898550723
5489.consensus	1.6172043010752688
5502.consensus	2.6736292428198434
5513.consensus	2.513986013986014
5531.consensus	1.8203125
5536.consensus	4.138888888888889
5551.consensus	2.165079365079365
5562.consensus	2.888888888888889
5578.consensus	4.236559139784946
5594.consensus	4.17948717948718
5620.consensus	4.223529411764706
5634.consensus	2.0709219858156027
5642.consensus	1.4352941176470588
5644.consensus	2.660621761658031
5656.consensus	1.218241042345277
5660.consensus	4.722033898305085
5664.consensus	3.705521472392638
5670.consensus	2.670289855072464
5699.consensus	2.925925925925926
5702.consensus	3.436893203883495
5703.consensus	2.7446043165467624
5721.consensus	2.589641434262948
5733.consensus	3.331168831168831
5744.consensus	1.6585365853658536
5753.consensus	2.2531055900621118
5761.consensus	2.358974358974359
5770.consensus	2.1145374449339207
5772.consensus	3.206896551724138
5791.consensus	2.0833333333333335
5802.consensus	2.576923076923077
5815.consensus	1.4814814814814814
5818.consensus	1.2642857142857142
5821.consensus	2.9144981412639406
5822.consensus	1.778523489932886
5840.consensus	1.8689024390243902
5841.consensus	3.6502890173410405
5842.consensus	1.9032921810699588
5843.consensus	5.552083333333333
5849.consensus	4.0837696335078535
5853.consensus	2.561320754716981
5857.consensus	4.050228310502283
5858.consensus	2.7594594594594595
5859.consensus	3.3042071197411005
5866.consensus	3.460526315789474
5870.consensus	1.445414847161572
5892.consensus	1.4690831556503199
5893.consensus	1.8564102564102565
5894.consensus	7.266129032258065
5910.consensus	2.530075187969925
5915.consensus	1.865546218487395
5916.consensus	2.524332810047096
5918.consensus	4.293515358361775
5919.consensus	2.590062111801242
5922.consensus	2.733615221987315
5926.consensus	2.358974358974359
5933.consensus	4.03003003003003
5936.consensus	1.2560553633217992
5941.consensus	2.6503496503496504
5942.consensus	3.8854625550660793
5944.consensus	3.0868055555555554
5945.consensus	4.911538461538462
5949.consensus	3.304093567251462
5950.consensus	2.8020833333333335
5958.consensus	3.669491525423729
5968.consensus	2.633587786259542
5974.consensus	4.948207171314741
5977.consensus	2.3612334801762116
5980.consensus	1.8371501272264632
5981.consensus	3.2046204620462047
5990.consensus	2.7573529411764706
5992.consensus	2.308457711442786
6000.consensus	3.1074380165289255
6003.consensus	3.9081632653061225
6004.consensus	2.9865319865319866
6016.consensus	3.0438931297709924
6026.consensus	2.26027397260274
6029.consensus	2.798679867986799
6034.consensus	2.9903846153846154
6038.consensus	2.41320293398533
6048.consensus	3.594059405940594
6051.consensus	3.4457547169811322
6056.consensus	1.868421052631579
6064.consensus	2.657142857142857
6065.consensus	1.8229027962716378
6068.consensus	4.070921985815603
6072.consensus	3.4066985645933014
6110.consensus	2.366906474820144
6114.consensus	1.4
6128.consensus	1.1404255319148937
6130.consensus	3.354014598540146
6148.consensus	3.7096774193548385
