"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
NA,2379,NA,3020,"CIP 761312","","",-11.7244,-75.8217,3950,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2383,NA,3024,"CIP 762924","","",-12.2781,-75.8061,3272,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2384,NA,3025,"CIP 761306","","",-10.7661,-75.7953,4000,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2389,NA,3030,"CIP 761574","","",-12.7731,-75.7267,4286,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2392,NA,3033,"CIP 761191","","",-11.77,-75.7153,3538,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2393,NA,3034,"CIP 762080","","",-12.2889,-75.7044,3600,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2394,NA,3035,"CIP 761299","","",-11.5253,-75.6167,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2395,NA,3036,"CIP 761499","","",-11.3408,-75.6147,3309,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2397,NA,3038,"CIP 761301","","",-11.4011,-75.5861,4017,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2399,NA,3040,"CIP 761515","","",-11.3464,-75.5683,2761,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2400,NA,3041,"CIP 762287","","",-11.7603,-75.5678,3440,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2401,NA,3042,"CIP 761296","","",-12.0247,-75.5172,3564,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2403,NA,3044,"CIP 760773","","",-11.7758,-75.4967,3373,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2406,NA,3047,"CIP 763904","","",-11.7731,-75.4939,3550,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2407,NA,3048,"CIP 761500","","",-11.7708,-75.4808,3365,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2409,NA,3050,"CIP 762290","","",-12.4856,-75.4372,3400,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2410,NA,3051,"CIP 761518","","",-11.7089,-75.3747,4163,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2412,NA,3053,"CIP 761298","","",-11.87,-75.3056,3750,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2413,NA,3054,"CIP 761320","","",-11.8861,-75.2994,3389,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2414,NA,3055,"CIP 762289","","",-12.3122,-75.29,3543,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2415,NA,3056,"CIP 762554","","",-12.1978,-75.2886,3900,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2416,NA,3057,"CIP 761278","","",-11.8897,-75.2661,3541,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2417,NA,3058,"CIP 761319","","",-11.9931,-75.0722,4369,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2419,NA,3060,"CIP 761521","","",-12.6047,-75.0267,4092,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2420,NA,3061,"CIP 761315","","",-11.88,-75.0214,4369,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2426,NA,3067,"CIP 765794","","",-11.9805,-74.9969,4126,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2427,NA,3068,"CIP 761523","","",-12.4111,-74.9733,4111,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2428,NA,3069,"CIP 761526","","",-12.7878,-74.9733,3681,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2430,NA,3071,"CIP 761527","","",-12.7719,-74.9278,3733,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2431,NA,3072,"CIP 761303","","",-11.5044,-74.9261,3853,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2432,NA,3073,"CIP 762997","","",-12.0025,-74.9217,3628,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2433,NA,3074,"CIP 762291","","",-11.8839,-74.9067,4066,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2434,NA,3075,"CIP 761316","","",-11.9525,-74.8772,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2436,NA,3077,"CIP 766006","","",-13.8591,-74.8755,3700,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2438,NA,3079,"CIP 761538","","",-13.4703,-74.8625,3810,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2440,NA,3081,"CIP 761300","","",-11.6961,-74.8575,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2441,NA,3082,"CIP 765743","","",-13.3394,-74.8381,4300,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2442,NA,3083,"CIP 761520","","",-12.4628,-74.7903,2840,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2443,NA,3084,"CIP 761524","","",-13.1033,-74.7381,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2444,NA,3085,"CIP 762672","","",-13.1033,-74.7378,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2445,NA,3086,"CIP 761519","","",-11.7503,-74.7222,3645,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2446,NA,3087,"CIP 763648","","",-12.3767,-74.6892,3300,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2448,NA,3089,"CIP 765962","","",-12.4916,-74.6502,4218,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2449,NA,3090,"CIP 762550","","",-12.6494,-74.6319,2489,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2450,NA,3091,"CIP 763003","","",-12.8231,-74.5661,3600,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2451,NA,3092,"CIP 763010","","",-12.5372,-74.5453,3023,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2453,NA,3094,"CIP 763006","","",-12.575,-74.5197,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2454,NA,3095,"CIP 761152","","",-13.4994,-74.4869,3400,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2456,NA,3097,"CIP 763650","","",-12.6042,-74.4519,3910,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2457,NA,3098,"CIP 763651","","",-12.6156,-74.3917,3400,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2458,NA,3099,"CIP 762045","","",-14.6161,-74.3461,3750,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2459,NA,3100,"CIP 761830","","",-14.4872,-74.3044,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2462,NA,3103,"CIP 761171","","",-13.3914,-74.2664,3587,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2463,NA,3104,"CIP 762042","","",-14.6217,-74.2336,3291,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2464,NA,3105,"CIP 766005","","",-13.2729,-74.2054,NA,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2465,NA,3106,"CIP 761827","","",-14.6486,-74.1756,3740,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2466,NA,3107,"CIP 762040","","",-14.6908,-74.1258,3242,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2468,NA,3109,"CIP 765790","","",-12.8688,-74.0872,4232,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2469,NA,3110,"CIP 760145","","",-14.6753,-74.0169,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2471,NA,3112,"CIP 761535","","",-12.8597,-74.0161,3945,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2472,NA,3113,"CIP 760363","","",-13.4147,-73.91,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2473,NA,3114,"CIP 761820","","",-15.0186,-73.9067,3884,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2474,NA,3115,"CIP 761534","","",-12.7347,-73.905,3550,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2475,NA,3116,"CIP 765784","","",-13.3713,-73.8936,3821,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2476,NA,3117,"CIP 765786","","",-12.8591,-73.8755,3737,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2478,NA,3119,"CIP 761480","","",-15.1056,-73.7,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2479,NA,3120,"CIP 762137","","",-14.8153,-73.6992,2700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2480,NA,3121,"CIP 761138","","",-14.2961,-73.4786,3820,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2481,NA,3122,"CIP 760357","","",-13.6561,-73.3864,2967,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2485,NA,3126,"CIP 761136","","",-13.4786,-73.3814,3135,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2487,NA,3128,"CIP 761146","","",-15.1622,-73.3178,2976,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2488,NA,3129,"CIP 761817","","",-14.5883,-73.2947,3600,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2492,NA,3133,"CIP 761815","","",-14.4153,-73.205,3312,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2494,NA,3135,"CIP 761141","","",-13.6289,-73.165,2734,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2495,NA,3136,"CIP 764049","","",-14.2233,-73.0153,3545,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2496,NA,3137,"CIP 761664","","",-13.4756,-72.9786,3900,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2497,NA,3138,"CIP 761119","","",-13.4978,-72.8928,3068,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2503,NA,3144,"CIP 762560","","",-14.3561,-72.8878,3381,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2504,NA,3145,"CIP 762023","","",-13.6683,-72.8822,3388,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2505,NA,3146,"CIP 761060","","",-13.6361,-72.8767,2389,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2507,NA,3148,"CIP 761662","","",-13.4878,-72.8175,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2509,NA,3150,"CIP 765729","","",-13.9324,-72.7908,4144,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2512,NA,3153,"CIP 761707","","",-14.5181,-72.7503,4280,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2516,NA,3157,"CIP 765884","","",-13.9005,-72.7226,4287,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2517,NA,3158,"CIP 765885","","",-13.9005,-72.7225,4287,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2518,NA,3159,"CIP 765886","","",-13.9005,-72.7224,4287,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2519,NA,3160,"CIP 763309","","",-13.8875,-72.6397,4162,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2520,NA,3161,"CIP 761771","","",-14.0611,-72.6225,3560,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2522,NA,3163,"CIP 761778","","",-14.1761,-72.6058,3680,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2523,NA,3164,"CIP 762008","","",-13.1083,-72.5928,1588,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2524,NA,3165,"CIP 763302","","",-14.3347,-72.5403,3563,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2525,NA,3166,"CIP 761983","","",-14.7139,-72.4642,4874,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2529,NA,3170,"CIP 761749","","",-13.4736,-72.4481,3730,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2536,NA,3177,"CIP 766002","","",-13.5889,-72.3447,NA,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2537,NA,3178,"CIP 761717","","",-13.7511,-72.3417,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2548,NA,3189,"CIP 762011","","",-13.2369,-72.3181,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2550,NA,3191,"CIP 760015","","",-13.1883,-72.2903,3558,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2553,NA,3194,"CIP 761034","","",-13.4581,-72.29,3460,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2555,NA,3196,"CIP 762859","","",-13.8378,-72.2522,4181,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2557,NA,3198,"CIP 761734","","",-13.5622,-72.2081,3849,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2559,NA,3200,"CIP 761131","","",-14.4097,-72.2058,3869,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2564,NA,3205,"CIP 761123","","",-13.245,-72.1317,3750,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2568,NA,3209,"CIP 761801","","",-13.0819,-72.0247,4874,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2571,NA,3212,"CIP 761126","","",-13.4197,-71.9978,3855,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2572,NA,3213,"CIP 761739","","",-13.4811,-71.9917,3961,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2574,NA,3215,"CIP 761644","","",-13.4878,-71.9786,3839,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2575,NA,3216,"CIP 761748","","",-13.56,-71.9575,3501,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2576,NA,3217,"CIP 760368","","",-13.3225,-71.9553,2935,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2577,NA,3218,"CIP 761792","","",-13.2639,-71.9553,3550,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2578,NA,3219,"CIP 761737","","",-14.3414,-71.9292,3945,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2579,NA,3220,"CIP 761649","","",-13.6631,-71.9211,3414,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2580,NA,3221,"CIP 761648","","",-13.6614,-71.9197,3620,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2581,NA,3222,"CIP 761804","","",-13.2458,-71.9106,3752,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2583,NA,3224,"CIP 762839","","",-13.2492,-71.9103,3752,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2584,NA,3225,"CIP 762018","","",-13.5578,-71.8647,3780,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2587,NA,3228,"CIP 760352","","",-13.4208,-71.8511,2966,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2591,NA,3232,"CIP 762831","","",-13.4081,-71.8461,3580,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2592,NA,3233,"CIP 765742","","",-13.3423,-71.8361,4277,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2593,NA,3234,"CIP 765744","","",-13.3491,-71.8321,4139,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2594,NA,3235,"CIP 765750","","",-13.3406,-71.8179,4164,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2595,NA,3236,"CIP 765746","","",-13.3401,-71.8176,4186,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2596,NA,3237,"CIP 765747","","",-13.3404,-71.8176,4185,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2597,NA,3238,"CIP 765749","","",-13.3406,-71.8174,4178,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2599,NA,3240,"CIP 763935","","",-13.5825,-71.8136,3119,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2600,NA,3241,"CIP 761124","","",-13.3892,-71.8089,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2601,NA,3242,"CIP 765904","","",-13.3639,-71.8079,3834,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2602,NA,3243,"CIP 761036","","",-13.5736,-71.7886,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2604,NA,3245,"CIP 761637","","",-13.6447,-71.7678,3230,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2605,NA,3246,"CIP 765755","","",-13.4203,-71.7635,4345,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2606,NA,3247,"CIP 765756","","",-13.3963,-71.752,4003,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2607,NA,3248,"CIP 765907","","",-13.3966,-71.7519,3983,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2608,NA,3249,"CIP 762439","","",-14.7822,-71.6892,4041,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2611,NA,3252,"CIP 762392","","",-13.8928,-71.6725,3650,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2615,NA,3256,"CIP 762566","","",-14.0536,-71.6244,3150,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2617,NA,3258,"CIP 764046","","",-13.3219,-71.4961,2950,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2618,NA,3259,"CIP 761635","","",-13.9836,-71.4889,3426,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2620,NA,3261,"CIP 765916","","",-14.3805,-71.4848,3615,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2621,NA,3262,"CIP 761409","","",-14.4914,-71.4783,3857,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2622,NA,3263,"CIP 761954","","",-15.485,-71.4567,3813,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2623,NA,3264,"CIP 765914","","",-14.3394,-71.4496,4001,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2624,NA,3265,"CIP 761680","","",-13.8858,-71.4383,3500,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2627,NA,3268,"CIP 762447","","",-14.7925,-71.4119,3909,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2628,NA,3269,"CIP 763233","","",-14.4731,-71.3939,3857,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2629,NA,3270,"CIP 765917","","",-14.4726,-71.3884,3850,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2630,NA,3271,"CIP 761412","","",-14.9044,-71.3808,3950,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2635,NA,3276,"CIP 760348","","",-14.1747,-71.3706,3559,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2636,NA,3277,"CIP 762421","","",-14.3844,-71.2981,3650,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2637,NA,3278,"CIP 762547","","",-14.2703,-71.2256,3550,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2638,NA,3279,"CIP 762422","","",-14.6803,-71.22,4117,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2640,NA,3281,"CIP 761133","","",-15.0528,-71.1297,4112,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2641,NA,3282,"CIP 762382","","",-14.2508,-71.1039,3700,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2642,NA,3283,"CIP 763009","","",-14.3736,-71.0961,4145,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2643,NA,3284,"CIP 761619","","",-15.0361,-71.0683,4145,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2644,NA,3285,"CIP 761617","","",-14.4783,-70.9622,4640,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2645,NA,3286,"CIP 760367","","",-14.5742,-70.8122,4175,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2650,NA,3291,"CIP 762200","","",-14.0561,-70.4703,4000,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2651,NA,3292,"CIP 763131","","",-15.3558,-70.4111,NA,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2652,NA,3293,"CIP 765768","","",-15.3197,-70.2247,3843,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2653,NA,3294,"CIP 762344","","",-15.7125,-70.0831,3822,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2654,NA,3295,"CIP 761629","","",-15.7269,-70.0681,3800,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2656,NA,3297,"CIP 760340","","",-15.9053,-70.0642,3950,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2662,NA,3303,"CIP 765773","","",-15.8277,-70.0344,3996,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2664,NA,3305,"CIP 760034","","",-15.8392,-70.0292,3856,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2668,NA,3309,"CIP 760337","","",-15.7992,-70.0214,3818,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2669,NA,3310,"CIP 762658","","",-15.7994,-70.0214,3818,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2670,NA,3311,"CIP 762189","","",-13.8558,-69.3239,3233,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2671,NA,3312,"CIP 762180","","",-14.6,-69.1333,3897,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2673,NA,3314,"CIP 763013","","",-15.6667,-69.1333,3830,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2674,NA,3315,"CIP 764218","","",-14.5914,-69.1097,NA,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2675,NA,3316,"CIP 761338","","",-15.2833,-69.1,4440,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2676,NA,3317,"CIP 762177","","",-14.6833,-69.0667,3377,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2677,NA,3318,"CIP 761337","","",-16.9667,-68.8167,3860,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2678,NA,3319,"CIP 761282","","",-15.5833,-68.7167,3014,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2680,NA,3321,"CIP 761295","","",-16.0256,-68.7039,3350,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2681,NA,3322,"CIP 761041","","",-15.8333,-68.5667,5049,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2682,NA,3323,"CIP 762296","","",-15.7667,-68.55,4413,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2687,NA,3328,"CIP 762168","","",-14.6778,-68.3567,3564,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2688,NA,3329,"CIP 761280","","",-15.5478,-68.1789,3600,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2689,NA,3330,"CIP 765960","","",-12.945,-74.0086,3740,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2691,NA,3332,"CIP 761705","","",-14.4286,-72.915,3378,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2692,NA,3333,"CIP 761811","","",-13.9714,-73.1683,2329,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2693,NA,3334,"CIP 762024","","",-13.8747,-73.0267,2040,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2699,NA,3340,"CIP 764054","","",-13.7328,-72.8344,NA,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2700,NA,3341,"CIP 761061","","",-13.8136,-72.82,2503,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2702,NA,3343,"CIP 765890","","",-13.5204,-72.793,3699,"candolleanum","candolleanum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,2703,NA,3344,"CIP 762877","","",-14.0675,-72.66,3121,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,2704,NA,3345,"CIP 761996","","",-12.6692,-72.6467,1476,"candolleanum","candolleanum","tuberous","germplasm",24,"SŠrkinen","",""
