"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"5255",12759,13244,NA,NA,NA,"Bohs, L","0.0.2000",8.950083,-82.832444,1700,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5256",12768,13245,NA,NA,NA,"Bohs, L","0.1.2001",10.8,-85.352778,1000,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5257",130213,13246,NA,NA,NA,"Knapp, S","0.11.2017",10.15417,-83.94414,475,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5258",16204,13247,NA,NA,NA,"Bohs, L","0.4.2002",9.358333,-83.230556,1800,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5259",16205,13248,NA,NA,NA,"Bohs, L","0.4.2002",9.025,-82.961111,1680,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5260",16207,13249,NA,NA,NA,"Bohs, L","0.4.2002",9.3925,-83.621944,1900,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5261",18106,13250,NA,NA,NA,"Bohs, L","0.1.2001",10.894444,-84.788889,40,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5262",8119,13251,NA,NA,NA,"D'Arcy, WG","0.0.1997",10.816667,-84.45,700,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5263",8802,13252,NA,NA,NA,"Knapp, S","0.0.2001",10.113333,-84.103889,2380,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
"5264",96384,13253,NA,NA,NA,"Knapp, S","0.0.2014",15.85,-91.21667,1200,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","GTM","Guatemala"
"5265",126377,13254,NA,NA,NA,"Knapp, S","0.12.2016",19.99972,-97.46833,1001,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","MEX","Mexico"
"5266",20829,13255,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",15.666667,-92.850006,1850,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","MEX","Mexico"
"5267",8211,13256,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",17.866667,-96.366667,1000,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","MEX","Mexico"
"5268",7998,13257,NA,NA,NA,"D'Arcy, WG","0.0.1997",8.783333,-82.666667,1400,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","PAN","Panama"
"5269",8032,13258,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",8.75,-82.216667,1200,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","PAN","Panama"
"5270",8293,13259,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",8.783333,-82.35,1800,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","PAN","Panama"
"5271",26892,13260,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",10.35,-67.7,1000,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","VEN","Venezuela"
"5272",26893,13261,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",10.404314,-67.288986,0,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","VEN","Venezuela"
"5273",57341,13262,NA,NA,NA,"Knapp, S","0.8.2011",10.666667,-62.683333,800,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","VEN","Venezuela"
"5274",57342,13263,NA,NA,NA,"Knapp, S","0.8.2011",11.166667,-69.583333,1300,"trizygum","trizygum","nongeophyte",NA,NA,"Potato","VEN","Venezuela"
