"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"3482",NA,7696,NA,8744,"CIP 764229","","",-23.6333,-65.1,NA,"venturii","venturii","tuberous","germplasm",24,"SŠrkinen","",""
"3483",NA,7697,NA,8745,"CIP 764262","","",-27.3333,-66.0167,NA,"venturii","venturii","tuberous","germplasm",24,"SŠrkinen","",""
"3484",NA,7698,NA,8746,"CIP 764240","","",-23.3186,-65.7619,NA,"venturii","venturii","tuberous","germplasm",24,"SŠrkinen","",""
"3485",NA,7699,NA,8747,"80670","","",-27.4333,-66.0166,2250,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3486",NA,7700,NA,8748,"78009","","",-24.12,-65.63,3150,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3487",NA,7701,NA,8749,"87530","","",-23.7333,-65.25,2900,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3488",NA,7702,NA,8750,"164915","","",-26.60639,-65.86944,0,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3489",NA,7703,NA,8751,"83042","","",-25.8333,-65.5,2690,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3490",NA,7704,NA,8752,"88055","","",-25.1333,-65.5166,2394,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3491",NA,7705,NA,8753,"83104","","",-27.62,-66.17,2700,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3492",NA,7706,NA,8754,"87678","","",-28.3333,-67.9166,0,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3493",NA,7707,NA,8755,"80982","","",-27.7,-65.9333,2900,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3494",NA,7708,NA,8756,"87545","","",-24,-65.37,3000,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3495",NA,7709,NA,8757,"164879","","",-24.55444,-65.88639,3150,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3496",NA,7710,NA,8758,"80745","","",-27.3333,-65.5833,3600,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3497",NA,7711,NA,8759,"78041","","",-25.1666,-65.85,3050,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3498",NA,7712,NA,8760,"1142","","",-24.532778,-65.033333,2600,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3499",NA,7713,NA,8761,"80512","","",-27.25,-65.8666,2800,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3500",NA,7714,NA,8762,"86507","","",-23.5833,-65.5,3100,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3501",NA,7715,NA,8763,"79776","","",-27.35,-66.4,2350,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3502",NA,7716,NA,8764,"83747","","",-27.7356,-66.0488,0,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3503",NA,7717,NA,8765,"86570","","",-23.5833,-63.5166,3900,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3504",NA,7718,NA,8766,"80497","","",-25.1,-66.1833,2550,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3505",NA,7719,NA,8767,"88045","","",-26.45,-65.7166,2858,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3506",NA,7720,NA,8768,"83718","","",-26.6809,-66.58279,3000,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3507",NA,7721,NA,8769,"78026","","",-24.9,-65.2666,3200,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3508",NA,7722,NA,8770,"78059","","",-23.5666,-65.3666,2600,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
"3509",NA,7724,NA,8772,"80720","","",-26.8667,-65.6833,2650,"venturii","venturii","tuberous","wild",NA,"SŠrkinen","",""
