"","BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
"3562",NA,7893,NA,8942,"CIP 762368","","",-13.0458,-72.9144,2849,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3563",NA,7894,NA,8943,"CIP 762546","","",-13.0392,-72.8633,2351,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3564",NA,7895,NA,8944,"CIP 763316","","",-13.2447,-72.7378,2800,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3565",NA,7897,NA,8946,"CIP 761044","","",-13.3111,-72.6703,2857,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3566",NA,7898,NA,8947,"CIP 761795","","",-13.0881,-72.6247,1416,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3567",NA,7902,NA,8951,"CIP 762836","","",-13.1739,-72.5028,2238,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3568",NA,7903,NA,8952,"CIP 762845","","",-12.9244,-71.92,2444,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3569",NA,7904,NA,8953,"CIP 762171","","",-14.6833,-69.0292,2460,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3570",NA,7905,NA,8954,"CIP 761342","","",-15.1667,-68.9667,3050,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3571",NA,7906,NA,8955,"CIP 760330","","",-16.3167,-67.9,3222,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3572",NA,7909,NA,8958,"CIP 760331","","",-16.1833,-67.7333,1361,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3573",NA,7910,NA,8959,"CIP 760240","","",-17.3833,-66.15,3025,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","",""
"3574",NA,7911,NA,8960,"77108","","",-17.2833,-65.7833,3400,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3575",NA,7912,NA,8961,"77115","","",-17.55,-65.2333,3000,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3576",NA,7913,NA,8962,"91777","","",-13.51667,-71.98333,0,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3577",NA,7914,NA,8963,"95324","","",-13.33333,-72.85,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3578",NA,7915,NA,8964,"105089","","",-14.89444,-68.7925,3576,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3579",NA,7916,NA,8965,"68942","","",-12.97407,-72.05877,2589,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3580",NA,7918,NA,8967,"77116","","",-17.1667,-65.6667,3100,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3581",NA,7919,NA,8968,"84320","","",-14.8,-67.2833,3330,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3582",NA,7920,NA,8969,"81532","","",-14.6,-69.1333,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3583",NA,7921,NA,8970,"93913","","",-12.92433,-71.92,2600,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3584",NA,7922,NA,8971,"77112","","",-16.3333,-67.9167,3300,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3585",NA,7923,NA,8972,"77111","","",-16.3667,-68.0167,3250,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3586",NA,7924,NA,8973,"80205","","",-16.39351,-67.56398,2450,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3587",NA,7925,NA,8974,"74744","","",-12.70484,-72.61837,2600,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3588",NA,7928,NA,8977,"91757","","",-13.25,-72.33333,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3589",NA,7929,NA,8978,"82971","","",-17.25,-65.8833,3100,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3590",NA,7930,NA,8979,"85652","","",-17.5,-65.6667,2700,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
"3591",NA,7931,NA,8980,"71698","","",-13.15894,-71.59103,2350,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",NA,"SŠrkinen","",""
