sorted_291_merged.tsv
4471.consensus	2.6271186440677967
4519.consensus	1.849112426035503
4527.consensus	1.9953810623556583
4603.consensus	1.727395411605938
4691.consensus	2.3222222222222224
4724.consensus	3.1645021645021645
4757.consensus	3.3596059113300494
4796.consensus	2.190625
4802.consensus	2.1925465838509317
4806.consensus	2.8067632850241546
4815.consensus	2.196078431372549
4848.consensus	2.0434153400868307
4889.consensus	1.5935251798561152
4890.consensus	3.0725388601036268
4893.consensus	3.230769230769231
4904.consensus	2.009925558312655
4932.consensus	2.7051671732522795
4936.consensus	1.3246977547495682
4942.consensus	2.3771626297577853
4950.consensus	1.5719557195571956
4951.consensus	3.4531722054380665
4954.consensus	2.21900826446281
4976.consensus	1.151376146788991
4989.consensus	2.1107594936708862
5018.consensus	3.3067632850241546
5032.consensus	2.646484375
5034.consensus	2.477966101694915
5038.consensus	3.7392550143266474
5064.consensus	1.6363636363636365
5090.consensus	2.93491124260355
5104.consensus	6.294964028776978
5111.consensus	0.7894736842105263
5116.consensus	3.277258566978193
5123.consensus	3.3098039215686272
5131.consensus	2.449367088607595
5138.consensus	4.138364779874214
5168.consensus	1.524822695035461
5177.consensus	4.288025889967638
5188.consensus	2.702970297029703
5209.consensus	1.729896907216495
5220.consensus	3.0382513661202184
5257.consensus	3.1372549019607843
5260.consensus	1.4746835443037976
5271.consensus	1.927461139896373
5296.consensus	2.2320441988950277
5299.consensus	1.3257790368271956
5304.consensus	2.448780487804878
5318.consensus	2.904040404040404
5326.consensus	1.6827133479212253
5328.consensus	2.6212624584717608
5335.consensus	2.858093126385809
5339.consensus	1.968141592920354
5343.consensus	3.247863247863248
5347.consensus	2.636986301369863
5348.consensus	1.015
5353.consensus	1.9576427255985267
5354.consensus	1.407114624505929
5355.consensus	1.6228571428571428
5357.consensus	3.283582089552239
5366.consensus	1.8776470588235294
5404.consensus	1.686046511627907
5421.consensus	1.2762557077625571
5422.consensus	4.199095022624435
5427.consensus	1.5512367491166077
5428.consensus	1.96140350877193
5430.consensus	1.678294573643411
5454.consensus	2.324731182795699
5460.consensus	2.29126213592233
5463.consensus	2.5544041450777204
5464.consensus	2.174785100286533
5469.consensus	4.049107142857143
5477.consensus	5.647342995169082
5489.consensus	1.5075268817204301
5502.consensus	2.759791122715405
5513.consensus	0.7202797202797203
5531.consensus	2.4375
5536.consensus	2.8333333333333335
5551.consensus	2.06984126984127
5554.consensus	2.7278225806451615
5562.consensus	1.452991452991453
5578.consensus	1.3440860215053763
5594.consensus	3.1153846153846154
5620.consensus	4.0323529411764705
5634.consensus	1.8747044917257683
5642.consensus	2.3411764705882354
5644.consensus	2.4145077720207255
5656.consensus	1.276872964169381
5660.consensus	2.4169491525423727
5664.consensus	2.766871165644172
5670.consensus	1.835144927536232
5699.consensus	2.364672364672365
5702.consensus	2.4563106796116503
5703.consensus	1.735611510791367
5721.consensus	1.9800796812749004
5733.consensus	1.7272727272727273
5744.consensus	1.2357723577235773
5761.consensus	2.730769230769231
5770.consensus	1.5198237885462555
5772.consensus	2.1083743842364533
5791.consensus	2.4298245614035086
5802.consensus	2.96474358974359
5815.consensus	1.8888888888888888
5816.consensus	1.5905511811023623
5818.consensus	1.2642857142857142
5821.consensus	2.7063197026022303
5822.consensus	2.120805369127517
5840.consensus	2.8871951219512195
5841.consensus	2.1878612716763004
5842.consensus	1.9074074074074074
5843.consensus	2.3125
5849.consensus	2.5287958115183247
5853.consensus	2.2264150943396226
5857.consensus	2.095890410958904
5858.consensus	1.5567567567567568
5859.consensus	4.352750809061488
5863.consensus	1.7656500802568218
5865.consensus	2.5088408644400784
5866.consensus	2.5690789473684212
5870.consensus	1.2925764192139737
5892.consensus	0.6375266524520256
5893.consensus	1.6102564102564103
5894.consensus	6.169354838709677
5910.consensus	3.8157894736842106
5913.consensus	2.7957559681697615
5915.consensus	1.2100840336134453
5918.consensus	2.68259385665529
5919.consensus	5.695652173913044
5922.consensus	2.634249471458774
5926.consensus	3.871794871794872
5933.consensus	3.279279279279279
5936.consensus	1.2664359861591696
5941.consensus	0.5664335664335665
5942.consensus	1.8370044052863437
5944.consensus	3.3993055555555554
5945.consensus	2.269230769230769
5949.consensus	1.672514619883041
5950.consensus	2.5243055555555554
5958.consensus	4.0
5960.consensus	2.5355555555555553
5968.consensus	4.061068702290076
5974.consensus	2.9282868525896415
5977.consensus	0.9911894273127754
5980.consensus	1.643765903307888
5981.consensus	2.867986798679868
5990.consensus	2.25
5992.consensus	1.054726368159204
6000.consensus	2.177685950413223
6003.consensus	1.5612244897959184
6004.consensus	1.8383838383838385
6026.consensus	2.2945205479452055
6029.consensus	3.3894389438943895
6034.consensus	2.1899038461538463
6038.consensus	2.0733496332518335
6041.consensus	1.5777460770328102
6048.consensus	3.722772277227723
6050.consensus	1.7781065088757397
6051.consensus	2.740566037735849
6056.consensus	1.9665071770334928
6064.consensus	2.759183673469388
6065.consensus	1.4274300932090547
6068.consensus	2.2411347517730498
6072.consensus	3.1148325358851676
6110.consensus	1.5179856115107915
6114.consensus	1.5736842105263158
6119.consensus	1.5677018633540372
6128.consensus	1.323404255319149
6130.consensus	3.2116788321167884
6148.consensus	2.870967741935484
6150.consensus	2.3024193548387095
6164.consensus	2.4146341463414633
6175.consensus	1.5218181818181817
6176.consensus	2.481335952848723
6183.consensus	1.3456221198156681
6198.consensus	2.381188118811881
6216.consensus	1.5286624203821657
6221.consensus	2.178988326848249
6226.consensus	2.4771573604060912
6227.consensus	4.1725888324873095
6237.consensus	1.7710280373831775
6238.consensus	1.9453441295546559
6258.consensus	2.0359477124183005
6264.consensus	2.7624309392265194
6265.consensus	2.539094650205761
6270.consensus	0.9008264462809917
6274.consensus	2.7185929648241207
6282.consensus	2.9936305732484074
6284.consensus	2.389452332657201
6298.consensus	3.9885057471264367
6299.consensus	1.6416184971098267
6303.consensus	2.4896907216494846
6318.consensus	1.7294832826747721
6363.consensus	1.9352051835853132
6376.consensus	3.6566037735849055
6378.consensus	2.239884393063584
6379.consensus	2.4356435643564356
6383.consensus	1.604982206405694
6384.consensus	1.4848484848484849
6387.consensus	5.015267175572519
6389.consensus	2.7131782945736433
6393.consensus	2.3398692810457518
6398.consensus	3.620879120879121
6404.consensus	0.9689655172413794
6405.consensus	1.5594541910331383
6406.consensus	2.1375358166189113
6407.consensus	2.6641791044776117
6412.consensus	2.97
6420.consensus	1.7840909090909092
6430.consensus	1.4285714285714286
6432.consensus	2.060810810810811
6435.consensus	3.057142857142857
6439.consensus	2.0679611650485437
6445.consensus	2.4964028776978417
6447.consensus	1.5639097744360901
6448.consensus	2.7395833333333335
6449.consensus	3.38
6450.consensus	2.791304347826087
6451.consensus	1.3132743362831858
6454.consensus	3.888888888888889
6457.consensus	4.691943127962086
6459.consensus	3.587548638132296
6460.consensus	1.817767653758542
6462.consensus	2.565068493150685
6466.consensus	2.154639175257732
6469.consensus	3.0053908355795147
6481.consensus	0.9646739130434783
6483.consensus	3.1093117408906883
6492.consensus	3.6740331491712706
6498.consensus	3.4198473282442747
6499.consensus	2.8866995073891624
6506.consensus	2.3136094674556213
6507.consensus	1.0021413276231264
6508.consensus	0.36363636363636365
6514.consensus	0.8489583333333334
6526.consensus	1.9613899613899615
6527.consensus	2.579925650557621
6528.consensus	5.124031007751938
6531.consensus	1.4761904761904763
6532.consensus	0.6275862068965518
6533.consensus	1.995433789954338
6538.consensus	2.314720812182741
6540.consensus	2.198830409356725
6544.consensus	1.19159456118665
6548.consensus	2.046875
6550.consensus	1.9147727272727273
6552.consensus	3.663716814159292
6557.consensus	1.0772200772200773
6559.consensus	2.966887417218543
6563.consensus	2.567774936061381
6565.consensus	0.8609625668449198
6570.consensus	2.123222748815166
6572.consensus	3.1716171617161715
6601.consensus	0.9857142857142858
6620.consensus	3.551282051282051
6628.consensus	3.112
6631.consensus	0.706766917293233
